customer_key,customer_id,first_name,last_name,full_name,gender,birthdate,age_range,email,phone,mobile,address_line1,address_line2,city,state,postal_code,country,loyalty_id,loyalty_tier,loyalty_points,member_since,customer_segment,income_range,household_size,opt_in_email,opt_in_sms,opt_in_push,current_flag,effective_from,effective_to,row_created_date,row_updated_date
115,CUST-000115,Rina,Sharma,Rina Sharma,Female,9/28/1987,35-44,rina.sharma29@example.com,-110409,-110312,"848, MG Road",Near Mall,Gurgaon,Haryana,122001,India,LTY-000115,Silver,4533,8/6/2021,Regular,10L-20L,3,1,1,1,1,7/6/2024 0:00,,7/6/2024 2:00,8/6/2024 0:00
116,CUST-000116,Varun,Shah,Varun Shah,Male,3/15/1970,55-64,varun.shah16@example.com,-167778,-117362,"385, Park St",Near Mall,Bengaluru,Karnataka,560001,India,LTY-000116,Silver,3454,8/20/2025,New,Unknown,4,0,0,0,1,8/10/2023 0:00,,8/10/2023 12:00,5/22/2024 0:00
1184,CUST-000116,Varun,Shah,Varun Shah,Male,3/15/1970,55-64,varun.shah16@example.com,-167778,-117362,"125, Market Rd",Opp. School,Jaipur,Rajasthan,302001,India,LTY-000116,Bronze,768,8/20/2025,Regular,Unknown,4,0,0,0,0,7/5/2022 0:00,6/26/2023 0:00,7/5/2022 21:00,6/26/2023 3:00
117,CUST-000117,Daniel,Johnson,Daniel Johnson,Male,6/13/1987,35-44,daniel.johnson44@example.com,-5642,-4515,"256, Station Rd",Near Mall,New York,New York,10001,USA,LTY-000117,Silver,3914,9/18/2021,Occasional,10L-20L,2,1,0,0,1,9/27/2024 0:00,,9/27/2024 12:00,8/28/2025 0:00
118,CUST-000118,Isha,Sharma,Isha Sharma,Female,3/2/1992,25-34,isha.sharma16@example.com,-165604,-172988,"317, Main St",Sector 19,Patna,Bihar,800001,India,LTY-000118,Bronze,1812,2/15/2021,Occasional,10L-20L,2,1,1,1,1,6/27/2021 0:00,,6/27/2021 23:00,6/6/2022 0:00
119,CUST-000119,Diya,Mehta,Diya Mehta,Female,3/18/1981,35-44,diya.mehta77@example.com,-167047,-160190,"992, Ring Rd",Opp. Park,Patna,Bihar,800001,India,LTY-000119,Silver,1244,7/14/2022,Regular,Unknown,4,0,0,0,1,3/1/2024 0:00,,3/1/2024 9:00,4/16/2024 0:00
120,CUST-000120,Rina,Iyer,Rina Iyer,Female,2/24/1964,55-64,rina.iyer27@example.com,-163016,-188719,"173, Main St",Near Mall,New Delhi,Delhi,110001,India,LTY-000120,Platinum,29330,11/1/2025,Occasional,10L-20L,6,0,0,0,1,5/13/2025 0:00,,5/13/2025 6:00,10/21/2025 0:00
121,CUST-000121,Ravi,Khanna,Ravi Khanna,Male,1/31/1983,35-44,ravi.khanna59@example.com,-158372,-158315,"775, Park St",Block A,Noida,Uttar Pradesh,201301,India,LTY-000121,Silver,2575,12/13/2025,Regular,<3L,1,1,0,0,1,5/4/2025 0:00,,5/4/2025 14:00,11/11/2025 0:00
122,CUST-000122,Isha,Patel,Isha Patel,Female,11/6/1962,55-64,isha.patel75@example.com,-164877,-168143,"715, Park St",Sector 19,Mumbai,Maharashtra,400001,India,LTY-000122,Silver,4882,10/28/2025,Occasional,10L-20L,6,1,0,1,1,1/17/2021 0:00,,1/17/2021 23:00,11/9/2021 0:00
123,CUST-000123,Nikita,Rao,Nikita Rao,Female,11/20/1962,55-64,nikita.rao66@example.com,-95665,-184846,"265, Main St",Near Mall,Chennai,Tamil Nadu,600001,India,LTY-000123,Bronze,1964,10/7/2022,Regular,10L-20L,5,0,0,1,1,3/18/2025 0:00,,3/18/2025 20:00,11/10/2025 0:00
124,CUST-000124,Varun,Sharma,Varun Sharma,Male,12/31/2005,18-24,varun.sharma32@example.com,-129364,-126297,"953, MG Road",Block B,Kochi,Kerala,682001,India,LTY-000124,Silver,4461,8/21/2021,Regular,10L-20L,1,1,1,1,1,5/18/2025 0:00,,5/18/2025 1:00,10/19/2025 0:00
125,CUST-000125,Neha,Sharma,Neha Sharma,Female,6/13/1999,25-34,neha.sharma77@example.com,-188702,-109624,"139, Main St",Opp. Park,Ahmedabad,Gujarat,380001,India,LTY-000125,Bronze,317,10/29/2024,Occasional,>20L,3,1,0,0,1,1/15/2023 0:00,,1/15/2023 8:00,5/26/2023 0:00
1120,CUST-000125,Neha,Sharma,Neha Sharma,Female,6/13/1999,25-34,neha.sharma77@example.com,-188702,-109624,"411, Lake View Rd",Opp. School,Bhubaneswar,Odisha,751001,India,LTY-000125,Silver,1930,10/29/2024,Occasional,>20L,3,1,0,0,0,1/1/2021 0:00,8/14/2022 0:00,1/1/2021 16:00,8/14/2022 16:00
126,CUST-000126,Mia,Johnson,Mia Johnson,Female,3/18/1960,65+,mia.johnson46@example.com,-9504,-9166,"194, Ring Rd",Near Mall,Singapore,Singapore,18956,Singapore,LTY-000126,Silver,4789,3/19/2025,Occasional,<3L,2,1,1,0,1,3/19/2021 0:00,,3/19/2021 17:00,12/3/2021 0:00
127,CUST-000127,Anita,Mehta,Anita Mehta,Female,4/17/1999,25-34,anita.mehta70@example.com,-116842,-122216,"353, Ring Rd",Sector 2,New Delhi,Delhi,110001,India,LTY-000127,Platinum,9295,5/24/2022,Regular,3L-6L,5,0,0,1,1,5/15/2023 0:00,,5/15/2023 13:00,5/6/2024 0:00
128,CUST-000128,Aisha,Shah,Aisha Shah,Female,5/15/1967,55-64,aisha.shah66@example.com,-111921,-187200,"973, Ring Rd",Sector 26,Noida,Uttar Pradesh,201301,India,LTY-000128,Bronze,1894,3/30/2025,Occasional,6L-10L,6,1,0,0,1,1/14/2025 0:00,,1/14/2025 5:00,3/25/2025 0:00
129,CUST-000129,Kavya,Gupta,Kavya Gupta,Female,7/4/1990,35-44,kavya.gupta70@example.com,-146966,-162070,"17, Ring Rd",Block D,Patna,Bihar,800001,India,LTY-000129,Silver,2916,11/17/2021,VIP,10L-20L,6,0,1,1,1,12/27/2022 0:00,,12/27/2022 6:00,5/18/2023 0:00
130,CUST-000130,Amit,Verma,Amit Verma,Male,11/3/2007,<18,amit.verma51@example.com,-158282,-159919,"431, Main St",Sector 3,Bengaluru,Karnataka,560001,India,LTY-000130,Bronze,1197,11/15/2022,Regular,<3L,4,0,0,0,1,3/14/2025 0:00,,3/14/2025 18:00,4/30/2025 0:00
131,CUST-000131,Ravi,Nair,Ravi Nair,Male,5/1/1975,45-54,ravi.nair24@example.com,-130301,-151708,"475, Station Rd",Opp. Park,Lucknow,Uttar Pradesh,226001,India,LTY-000131,Bronze,1536,8/16/2025,Occasional,10L-20L,5,0,0,0,1,4/27/2023 0:00,,4/27/2023 11:00,7/15/2023 0:00
132,CUST-000132,Anita,Nair,Anita Nair,Female,6/5/1978,45-54,anita.nair39@example.com,-130439,-112411,"834, Ring Rd",Near Mall,New Delhi,Delhi,110001,India,LTY-000132,Bronze,1453,11/27/2024,New,3L-6L,4,1,1,0,1,7/9/2022 0:00,,7/9/2022 8:00,6/15/2023 0:00
133,CUST-000133,Rohan,Reddy,Rohan Reddy,Male,5/20/1980,45-54,rohan.reddy88@example.com,-171906,-184064,"643, Park St",Sector 46,Jaipur,Rajasthan,302001,India,LTY-000133,Gold,14694,6/30/2021,New,10L-20L,1,1,0,0,1,6/21/2024 0:00,,6/21/2024 5:00,10/24/2024 0:00
134,CUST-000134,Mia,Miller,Mia Miller,Female,4/8/1986,35-44,mia.miller81@example.com,-5018,-9071,"734, Park St",Block B,New York,New York,10001,USA,LTY-000134,Bronze,1531,12/10/2024,Occasional,6L-10L,1,0,0,0,1,9/21/2025 0:00,,9/21/2025 22:00,4/19/2026 0:00
135,CUST-000135,Noah,Davis,Noah Davis,Male,7/10/1980,45-54,noah.davis76@example.com,-738127,-980900,"731, Park St",Sector 45,Birmingham,England,B1,UK,LTY-000135,Platinum,10452,2/9/2025,Regular,Unknown,6,1,1,0,1,7/6/2024 0:00,,7/6/2024 16:00,6/1/2025 0:00
136,CUST-000136,Rina,Reddy,Rina Reddy,Female,3/3/2003,18-24,rina.reddy21@example.com,-101847,-138126,"573, Station Rd",Sector 27,Coimbatore,Tamil Nadu,641001,India,LTY-000136,Bronze,1083,9/7/2022,Regular,<3L,3,1,0,0,1,12/12/2021 0:00,,12/13/2021 0:00,4/27/2022 0:00
137,CUST-000137,Rina,Agarwal,Rina Agarwal,Female,10/3/1970,55-64,rina.agarwal68@example.com,-106686,-176284,"954, MG Road",Opp. Park,Bhubaneswar,Odisha,751001,India,LTY-000137,Bronze,38,12/4/2022,Regular,3L-6L,3,0,0,0,1,1/15/2024 0:00,,1/15/2024 3:00,7/9/2024 0:00
1083,CUST-000137,Rina,Agarwal,Rina Agarwal,Female,10/3/1970,55-64,rina.agarwal68@example.com,-106686,-176284,"101, Hill Rd",Near Hospital,Chennai,Tamil Nadu,600001,India,LTY-000137,Bronze,597,12/4/2022,Regular,3L-6L,3,0,0,0,0,11/17/2021 0:00,1/31/2023 0:00,11/17/2021 9:00,1/31/2023 5:00
138,CUST-000138,Aisha,Gupta,Aisha Gupta,Female,8/19/1959,65+,aisha.gupta45@example.com,-130219,-108851,"716, Ring Rd",Near Mall,Bengaluru,Karnataka,560001,India,LTY-000138,Bronze,408,12/6/2025,Regular,3L-6L,1,1,0,1,1,3/20/2023 0:00,,3/20/2023 5:00,1/12/2024 0:00
139,CUST-000139,Varun,Reddy,Varun Reddy,Male,10/9/1963,55-64,varun.reddy74@example.com,-116981,-123045,"902, Station Rd",Near Mall,Coimbatore,Tamil Nadu,641001,India,LTY-000139,Bronze,509,5/2/2025,Regular,Unknown,1,1,1,0,1,7/29/2025 0:00,,7/29/2025 13:00,6/28/2026 0:00
140,CUST-000140,Ravi,Verma,Ravi Verma,Male,11/9/1956,65+,ravi.verma95@example.com,-166349,-119577,"519, Main St",Block B,Chennai,Tamil Nadu,600001,India,LTY-000140,Bronze,1094,11/25/2025,Regular,<3L,4,1,1,0,1,7/26/2021 0:00,,7/26/2021 5:00,4/25/2022 0:00
141,CUST-000141,Arjun,Gupta,Arjun Gupta,Male,3/4/2003,18-24,arjun.gupta79@example.com,-155682,-126171,"517, MG Road",Opp. Park,Mumbai,Maharashtra,400001,India,LTY-000141,Silver,2720,9/1/2025,New,<3L,2,1,1,0,1,8/5/2025 0:00,,8/5/2025 5:00,6/12/2026 0:00
142,CUST-000142,Rahul,Iyer,Rahul Iyer,Male,2/12/2000,25-34,rahul.iyer11@example.com,-182370,-142950,"362, Station Rd",Near Mall,New Delhi,Delhi,110001,India,LTY-000142,Bronze,178,9/5/2021,Occasional,>20L,1,1,1,0,1,12/16/2024 0:00,,12/16/2024 9:00,11/2/2025 0:00
143,CUST-000143,Vikram,Patel,Vikram Patel,Male,9/4/1977,45-54,vikram.patel15@example.com,-183694,-150348,"971, MG Road",Sector 28,Chennai,Tamil Nadu,600001,India,LTY-000143,Bronze,1293,10/18/2022,Regular,>20L,6,1,0,0,1,11/17/2023 0:00,,11/17/2023 4:00,6/30/2024 0:00
144,CUST-000144,Alex,Clark,Alex Clark,Male,8/16/2002,18-24,alex.clark12@example.com,-586519,-775412,"948, Ring Rd",Block B,London,England,SW1A,UK,LTY-000144,Bronze,138,5/31/2025,VIP,Unknown,6,1,1,0,1,8/6/2023 0:00,,8/6/2023 4:00,3/20/2024 0:00
145,CUST-000145,Aisha,Khanna,Aisha Khanna,Female,9/12/1972,45-54,aisha.khanna50@example.com,-139306,-105394,"991, Main St",Sector 27,Bengaluru,Karnataka,560001,India,LTY-000145,Silver,4182,2/26/2023,VIP,10L-20L,5,0,0,0,1,1/11/2025 0:00,,1/11/2025 19:00,7/12/2025 0:00
146,CUST-000146,Daniel,Wilson,Daniel Wilson,Male,11/12/1960,55-64,daniel.wilson16@example.com,-9278,-4165,"804, Park St",Sector 7,Chicago,Illinois,60601,USA,LTY-000146,Bronze,392,12/16/2025,New,6L-10L,4,1,0,0,1,4/15/2023 0:00,,4/15/2023 13:00,7/6/2023 0:00
147,CUST-000147,Ethan,Davis,Ethan Davis,Male,2/23/2002,18-24,ethan.davis30@example.com,-4539,-5486,"68, Main St",Sector 40,Seattle,Washington,98101,USA,LTY-000147,Gold,12715,12/19/2022,Occasional,10L-20L,4,1,1,1,1,4/14/2022 0:00,,4/14/2022 2:00,10/4/2022 0:00
148,CUST-000148,Aisha,Kapoor,Aisha Kapoor,Female,8/30/1995,25-34,aisha.kapoor88@example.com,-123675,-180402,"925, Station Rd",Near Mall,Bengaluru,Karnataka,560001,India,LTY-000148,Bronze,1559,11/30/2021,Occasional,6L-10L,6,0,1,0,1,2/22/2024 0:00,,2/22/2024 5:00,11/25/2024 0:00
149,CUST-000149,Meera,Verma,Meera Verma,Female,7/23/1969,55-64,meera.verma99@example.com,-189542,-155529,"693, Main St",Block D,Jaipur,Rajasthan,302001,India,LTY-000149,Platinum,29352,5/23/2022,Regular,6L-10L,2,1,1,0,1,5/15/2022 0:00,,5/15/2022 16:00,1/15/2023 0:00
150,CUST-000150,Amit,Mehta,Amit Mehta,Male,3/22/1977,45-54,amit.mehta68@example.com,-141237,-162262,"638, Main St",Sector 47,Nagpur,Maharashtra,440001,India,LTY-000150,Silver,3313,7/3/2022,Occasional,<3L,6,1,1,0,1,1/8/2023 0:00,,1/8/2023 18:00,6/28/2023 0:00
151,CUST-000151,Arjun,Patel,Arjun Patel,Male,9/13/1990,35-44,arjun.patel84@example.com,-114602,-99127,"132, Station Rd",Opp. Park,Jaipur,Rajasthan,302001,India,LTY-000151,Bronze,672,9/30/2023,Regular,3L-6L,2,1,1,0,1,11/26/2023 0:00,,11/26/2023 0:00,5/5/2024 0:00
152,CUST-000152,Charlotte,Johnson,Charlotte Johnson,Female,10/23/1999,25-34,charlotte.johnson27@example.com,-1323111,-5940848,"668, MG Road",Block D,Dubai,Dubai,0,UAE,LTY-000152,Bronze,778,9/2/2025,Regular,Unknown,2,1,1,0,1,8/28/2025 0:00,,8/28/2025 10:00,7/10/2026 0:00
1135,CUST-000152,Charlotte,Johnson,Charlotte Johnson,Female,10/23/1999,25-34,charlotte.johnson27@example.com,-1323111,-5940848,"365, Market Rd",Sector 25,Dubai,Dubai,0,UAE,LTY-000152,Silver,4403,9/2/2025,Regular,Unknown,2,1,1,0,0,8/5/2021 0:00,10/30/2024 0:00,8/5/2021 15:00,10/30/2024 17:00
153,CUST-000153,Anita,Rao,Anita Rao,Female,4/13/1962,55-64,anita.rao5@example.com,-118669,-176349,"6, Ring Rd",Sector 32,Bengaluru,Karnataka,560001,India,LTY-000153,Platinum,21263,8/6/2023,Occasional,6L-10L,2,1,0,0,1,4/1/2025 0:00,,4/1/2025 8:00,11/20/2025 0:00
154,CUST-000154,Ravi,Reddy,Ravi Reddy,Male,8/15/1961,55-64,ravi.reddy23@example.com,-85368,-141672,"719, Main St",Near Mall,Ahmedabad,Gujarat,380001,India,LTY-000154,Bronze,115,2/13/2021,New,Unknown,4,0,0,0,1,10/4/2021 0:00,,10/4/2021 18:00,12/5/2021 0:00
155,CUST-000155,Aisha,Verma,Aisha Verma,Female,6/2/1997,25-34,aisha.verma85@example.com,-156742,-91729,"124, Park St",Sector 50,Chennai,Tamil Nadu,600001,India,LTY-000155,Bronze,612,12/21/2023,New,6L-10L,1,0,0,1,1,10/12/2024 0:00,,10/12/2024 1:00,1/27/2025 0:00
156,CUST-000156,Grace,Taylor,Grace Taylor,Female,10/14/2006,18-24,grace.taylor97@example.com,-3985,-10607,"615, Park St",Block B,Seattle,Washington,98101,USA,LTY-000156,Bronze,855,9/14/2021,Regular,6L-10L,1,1,0,1,1,8/16/2023 0:00,,8/16/2023 2:00,5/15/2024 0:00
157,CUST-000157,Rahul,Khanna,Rahul Khanna,Male,5/16/1996,25-34,rahul.khanna69@example.com,-90189,-135411,"192, Station Rd",Block A,Bengaluru,Karnataka,560001,India,LTY-000157,Bronze,448,4/18/2022,Regular,3L-6L,6,1,1,0,1,3/10/2023 0:00,,3/10/2023 20:00,9/7/2023 0:00
158,CUST-000158,Amit,Kapoor,Amit Kapoor,Male,9/19/1969,55-64,amit.kapoor95@example.com,-170743,-130205,"669, Park St",Opp. Park,Coimbatore,Tamil Nadu,641001,India,LTY-000158,Bronze,1341,10/28/2025,Regular,3L-6L,5,1,1,0,1,7/29/2022 0:00,,7/29/2022 15:00,6/24/2023 0:00
1082,CUST-000158,Amit,Kapoor,Amit Kapoor,Male,9/19/1969,55-64,amit.kapoor95@example.com,-170743,-130205,"126, Temple St",Opp. School,Mumbai,Maharashtra,400001,India,LTY-000158,Bronze,413,10/28/2025,VIP,3L-6L,5,1,1,0,0,1/1/2021 0:00,11/25/2021 0:00,1/1/2021 10:00,11/25/2021 15:00
159,CUST-000159,Nikita,Mehta,Nikita Mehta,Female,9/9/1957,65+,nikita.mehta41@example.com,-159359,-91593,"508, MG Road",Sector 18,Jaipur,Rajasthan,302001,India,LTY-000159,Silver,3094,3/22/2022,New,10L-20L,6,1,0,0,1,4/25/2024 0:00,,4/25/2024 9:00,9/2/2024 0:00
160,CUST-000160,Rina,Agarwal,Rina Agarwal,Female,6/16/1981,35-44,rina.agarwal28@example.com,-168064,-133334,"388, MG Road",Block B,Chennai,Tamil Nadu,600001,India,LTY-000160,Bronze,343,2/17/2021,Regular,6L-10L,5,0,1,0,1,4/15/2021 0:00,,4/15/2021 2:00,5/25/2021 0:00
161,CUST-000161,Rina,Sharma,Rina Sharma,Female,9/6/1967,55-64,rina.sharma9@example.com,-161432,-187457,"243, Park St",Sector 43,Kolkata,West Bengal,700001,India,LTY-000161,Silver,1377,1/16/2021,Occasional,10L-20L,2,1,1,1,1,6/15/2025 0:00,,6/15/2025 15:00,3/28/2026 0:00
162,CUST-000162,James,Miller,James Miller,Male,7/2/1980,45-54,james.miller19@example.com,-8859,-8132,"947, Ring Rd",Near Mall,Los Angeles,California,90001,USA,LTY-000162,Bronze,141,7/7/2022,Regular,6L-10L,3,1,0,0,1,9/9/2023 0:00,,9/9/2023 5:00,11/24/2023 0:00
163,CUST-000163,Charlotte,Jones,Charlotte Jones,Female,5/3/1973,45-54,charlotte.jones19@example.com,-5722,-8811,"636, Main St",Near Mall,San Francisco,California,94102,USA,LTY-000163,Silver,3741,10/21/2022,New,Unknown,6,1,1,0,1,12/5/2023 0:00,,12/5/2023 0:00,4/16/2024 0:00
164,CUST-000164,Kabir,Verma,Kabir Verma,Male,8/17/1982,35-44,kabir.verma59@example.com,-116540,-163232,"725, MG Road",Sector 14,Gurgaon,Haryana,122001,India,LTY-000164,Bronze,1339,10/10/2021,Occasional,3L-6L,4,0,1,0,1,11/20/2022 0:00,,11/20/2022 22:00,10/17/2023 0:00
165,CUST-000165,Chloe,Williams,Chloe Williams,Female,2/4/1977,45-54,chloe.williams33@example.com,-3185,-7626,"331, MG Road",Near Mall,Los Angeles,California,90001,USA,LTY-000165,Bronze,1344,11/20/2021,Regular,6L-10L,1,1,0,0,1,12/14/2021 0:00,,12/14/2021 22:00,9/19/2022 0:00
1146,CUST-000165,Chloe,Williams,Chloe Williams,Female,2/4/1977,45-54,chloe.williams33@example.com,-3185,-7626,"544, Lake View Rd",Block C,San Francisco,California,94102,USA,LTY-000165,Gold,9659,11/20/2021,Regular,6L-10L,1,1,0,0,0,1/1/2021 0:00,1/19/2021 0:00,1/1/2021 22:00,1/19/2021 15:00
166,CUST-000166,Amelia,Taylor,Amelia Taylor,Female,10/13/1975,45-54,amelia.taylor59@example.com,-10219,-10781,"393, Station Rd",Near Mall,San Francisco,California,94102,USA,LTY-000166,Platinum,22565,11/27/2021,New,>20L,6,1,0,0,1,9/27/2022 0:00,,9/27/2022 8:00,5/17/2023 0:00
167,CUST-000167,Rahul,Gupta,Rahul Gupta,Male,12/18/1958,65+,rahul.gupta15@example.com,-159639,-157786,"176, Park St",Block C,Mumbai,Maharashtra,400001,India,LTY-000167,Bronze,15,7/30/2023,Regular,Unknown,2,1,1,0,1,6/29/2024 0:00,,6/29/2024 22:00,11/7/2024 0:00
168,CUST-000168,Rohan,Nair,Rohan Nair,Male,1/10/2006,18-24,rohan.nair2@example.com,-147305,-123832,"80, Ring Rd",Near Mall,Mumbai,Maharashtra,400001,India,LTY-000168,Silver,1479,6/19/2023,Regular,<3L,2,1,1,0,1,2/10/2025 0:00,,2/10/2025 6:00,9/14/2025 0:00
169,CUST-000169,Diya,Mehta,Diya Mehta,Female,11/12/2001,18-24,diya.mehta89@example.com,-144070,-188847,"492, Station Rd",Near Mall,Guwahati,Assam,781001,India,LTY-000169,Platinum,14149,6/22/2022,Regular,>20L,4,0,1,0,1,11/10/2023 0:00,,11/10/2023 5:00,8/31/2024 0:00
170,CUST-000170,Arjun,Kapoor,Arjun Kapoor,Male,10/1/1989,35-44,arjun.kapoor42@example.com,-176232,-183823,"280, Ring Rd",Block B,Bengaluru,Karnataka,560001,India,LTY-000170,Gold,7991,8/6/2024,Occasional,6L-10L,1,0,0,1,1,3/16/2024 0:00,,3/16/2024 0:00,5/30/2024 0:00
171,CUST-000171,Ava,Jones,Ava Jones,Female,1/23/1997,25-34,ava.jones53@example.com,-445120,-331170,"853, Station Rd",Sector 3,London,England,SW1A,UK,LTY-000171,Bronze,1035,9/15/2021,Regular,6L-10L,4,1,1,1,1,5/5/2021 0:00,,5/5/2021 17:00,2/28/2022 0:00
1098,CUST-000171,Ava,Jones,Ava Jones,Female,1/23/1997,25-34,ava.jones53@example.com,-445120,-331170,"138, Hill Rd",Opp. School,Birmingham,England,B1,UK,LTY-000171,Bronze,1344,9/15/2021,New,6L-10L,4,1,1,1,0,1/1/2021 0:00,9/26/2020 0:00,1/1/2021 5:00,9/26/2020 12:00
172,CUST-000172,Raghav,Mehta,Raghav Mehta,Male,10/30/1967,55-64,raghav.mehta14@example.com,-141588,-152700,"489, Station Rd",Sector 25,Kochi,Kerala,682001,India,LTY-000172,Bronze,1096,1/22/2022,Regular,10L-20L,6,1,1,1,1,3/31/2025 0:00,,3/31/2025 21:00,4/30/2025 0:00
173,CUST-000173,Karan,Shah,Karan Shah,Male,12/6/1960,55-64,karan.shah93@example.com,-165988,-159879,"614, Station Rd",Block D,Gurgaon,Haryana,122001,India,LTY-000173,Bronze,1134,1/8/2023,Occasional,<3L,3,1,1,1,1,3/4/2023 0:00,,3/4/2023 14:00,2/29/2024 0:00
174,CUST-000174,Kavya,Verma,Kavya Verma,Female,6/2/1976,45-54,kavya.verma51@example.com,-164562,-150229,"370, Station Rd",Opp. Park,Patna,Bihar,800001,India,LTY-000174,Bronze,739,1/24/2025,Regular,<3L,4,1,1,0,1,5/29/2022 0:00,,5/29/2022 2:00,1/19/2023 0:00
175,CUST-000175,Meera,Gupta,Meera Gupta,Female,3/4/1961,55-64,meera.gupta21@example.com,-140038,-147635,"610, MG Road",Near Mall,Mumbai,Maharashtra,400001,India,LTY-000175,Silver,1838,7/26/2025,Occasional,6L-10L,5,1,1,1,1,2/5/2023 0:00,,2/5/2023 20:00,9/20/2023 0:00
176,CUST-000176,Karan,Mehta,Karan Mehta,Male,4/26/1988,35-44,karan.mehta69@example.com,-122282,-132183,"72, Main St",Sector 34,Nagpur,Maharashtra,440001,India,LTY-000176,Bronze,1228,11/7/2021,Regular,6L-10L,3,1,0,1,1,12/5/2021 0:00,,12/5/2021 9:00,10/4/2022 0:00
177,CUST-000177,Isha,Rao,Isha Rao,Female,12/19/1983,35-44,isha.rao24@example.com,-139147,-184469,"165, Main St",Block C,Surat,Gujarat,395003,India,LTY-000177,Platinum,15471,1/16/2022,Occasional,3L-6L,3,1,1,0,1,3/6/2025 0:00,,3/6/2025 0:00,7/5/2025 0:00
178,CUST-000178,Kabir,Verma,Kabir Verma,Male,4/29/1997,25-34,kabir.verma52@example.com,-113807,-143284,"191, Park St",Opp. Park,Gurgaon,Haryana,122001,India,LTY-000178,Gold,13677,4/17/2024,New,<3L,5,1,0,1,1,3/1/2025 0:00,,3/1/2025 19:00,6/1/2025 0:00
179,CUST-000179,Raghav,Rao,Raghav Rao,Male,5/20/2002,18-24,raghav.rao4@example.com,-114814,-175768,"770, Ring Rd",Sector 36,Kolkata,West Bengal,700001,India,LTY-000179,Platinum,27970,1/10/2021,Regular,6L-10L,2,1,0,0,1,10/16/2022 0:00,,10/16/2022 0:00,7/10/2023 0:00
180,CUST-000180,Diya,Mehta,Diya Mehta,Female,6/22/1955,65+,diya.mehta24@example.com,-110462,-138842,"173, MG Road",Sector 10,Ahmedabad,Gujarat,380001,India,LTY-000180,Silver,1668,3/6/2025,Occasional,Unknown,2,1,0,0,1,3/14/2024 0:00,,3/14/2024 16:00,3/1/2025 0:00
181,CUST-000181,Ravi,Sharma,Ravi Sharma,Male,7/14/1975,45-54,ravi.sharma9@example.com,-134049,-120753,"74, Main St",Sector 36,Nagpur,Maharashtra,440001,India,LTY-000181,Bronze,429,6/28/2023,New,3L-6L,6,1,0,1,1,11/14/2024 0:00,,11/14/2024 16:00,6/15/2025 0:00
182,CUST-000182,Priya,Mehta,Priya Mehta,Female,5/26/1962,55-64,priya.mehta3@example.com,-178332,-170192,"642, Park St",Sector 16,Ahmedabad,Gujarat,380001,India,LTY-000182,Silver,1347,4/19/2023,VIP,3L-6L,3,0,0,0,1,6/30/2025 0:00,,6/30/2025 23:00,9/8/2025 0:00
183,CUST-000183,Nikita,Shah,Nikita Shah,Female,5/31/2007,18-24,nikita.shah43@example.com,-152867,-148554,"431, Ring Rd",Block A,Kochi,Kerala,682001,India,LTY-000183,Silver,2879,4/5/2023,Occasional,10L-20L,6,1,0,1,1,12/23/2024 0:00,,12/23/2024 0:00,11/5/2025 0:00
184,CUST-000184,Priya,Sharma,Priya Sharma,Female,7/24/2007,18-24,priya.sharma58@example.com,-171850,-140930,"621, Station Rd",Near Mall,Guwahati,Assam,781001,India,LTY-000184,Silver,2909,12/8/2024,Regular,6L-10L,1,1,1,0,1,9/10/2025 0:00,,9/10/2025 3:00,11/15/2025 0:00
1071,CUST-000184,Priya,Sharma,Priya Sharma,Female,7/24/2007,18-24,priya.sharma58@example.com,-171850,-140930,"505, Lake View Rd",Block B,Bhubaneswar,Odisha,751001,India,LTY-000184,Bronze,868,12/8/2024,Regular,6L-10L,1,1,1,0,0,11/11/2022 0:00,10/30/2024 0:00,11/11/2022 18:00,10/30/2024 1:00
185,CUST-000185,Rina,Gupta,Rina Gupta,Female,2/11/1957,65+,rina.gupta65@example.com,-192142,-163667,"49, Ring Rd",Sector 31,Nagpur,Maharashtra,440001,India,LTY-000185,Silver,2566,10/12/2022,VIP,10L-20L,4,1,0,1,1,3/27/2025 0:00,,3/28/2025 0:00,6/12/2025 0:00
186,CUST-000186,Rahul,Kapoor,Rahul Kapoor,Male,12/13/1968,55-64,rahul.kapoor42@example.com,-114826,-169210,"272, Park St",Block D,New Delhi,Delhi,110001,India,LTY-000186,Silver,3828,5/15/2021,Occasional,10L-20L,4,1,1,0,1,7/29/2025 0:00,,7/29/2025 4:00,2/18/2026 0:00
187,CUST-000187,Diya,Verma,Diya Verma,Female,3/12/1978,45-54,diya.verma28@example.com,-111390,-116379,"992, Station Rd",Sector 37,Kolkata,West Bengal,700001,India,LTY-000187,Silver,4913,12/1/2022,Regular,6L-10L,4,1,1,1,1,11/10/2023 0:00,,11/10/2023 16:00,12/11/2023 0:00
188,CUST-000188,Amit,Kapoor,Amit Kapoor,Male,1/6/1984,35-44,amit.kapoor59@example.com,-126021,-177535,"547, Main St",Near Mall,Noida,Uttar Pradesh,201301,India,LTY-000188,Silver,3346,6/8/2021,Regular,6L-10L,4,0,1,0,1,1/25/2023 0:00,,1/25/2023 0:00,12/22/2023 0:00
